DNAJA3	-0.985302560569526
EIF2S1	-0.985187736823975
CCND2	-0.985072913078425
RABIF	-0.984958089332874
FOXO1	-0.984843265587323
MRPL47	-0.984728441841773
BDH2	-0.984613618096222
URM1	-0.984498794350672
OBFC1	-0.984383970605121
IFRD1	-0.984269146859571
TMEM183A	-0.98415432311402
PRPSAP1	-0.984039499368469
PUM2	-0.983924675622919
PUS10	-0.983809851877368
CYP2A13	-0.983695028131818
CDH7	-0.983580204386267
USP22	-0.983465380640717
ZNF511	-0.983350556895166
SEC23A	-0.983235733149615
OXR1	-0.983120909404065
USH2A	-0.983006085658514
NKX3-1	-0.982891261912964
SLC30A3	-0.982776438167413
PFDN4	-0.982661614421862
DNASE2B	-0.982546790676312
C4orf47	-0.982431966930761
C19orf52	-0.982317143185211
KCNN3	-0.98220231943966
RBM45	-0.98208749569411
EEF1G	-0.981972671948559
ATP6V0A2	-0.981857848203008
SLC36A2	-0.981743024457458
KRT2	-0.981628200711907
SLC25A30	-0.981513376966357
UBE2M	-0.981398553220806
RAVER1	-0.981283729475255
HIST1H4D	-0.981168905729705
S100A12	-0.981054081984154
CNTN2	-0.980939258238604
GGT7	-0.980824434493053
UBD	-0.980709610747503
SCN10A	-0.980594787001952
NKAP	-0.980479963256401
LYSMD4	-0.980365139510851
MAGEA1	-0.9802503157653
KIF22	-0.98013549201975
MTRNR2L3	-0.980020668274199
SPC24	-0.979905844528648
EIF4ENIF1	-0.979791020783098
DHX8	-0.979676197037547
JMJD8	-0.979561373291997
SLC45A4	-0.979446549546446
NEBL	-0.979331725800896
PLEKHH1	-0.979216902055345
MKRN2-AS1	-0.979102078309794
SPATA21	-0.978987254564244
GARS	-0.978872430818693
ITM2B	-0.978757607073143
RPL22L1	-0.978642783327592
OR3A2	-0.978527959582042
CACNG3	-0.978413135836491
KIF7	-0.97829831209094
TRIM8	-0.97818348834539
ZG16	-0.978068664599839
PALMD	-0.977953840854289
SYCE1L	-0.977839017108738
ADAM23	-0.977724193363187
RPL38	-0.977609369617637
UTP11L	-0.977494545872086
MED16	-0.977379722126536
PGPEP1L	-0.977264898380985
MLYCD	-0.977150074635435
ITGB7	-0.977035250889884
GGH	-0.976920427144333
ZNF562	-0.976805603398783
ZNRF1	-0.976690779653232
EFNB3	-0.976575955907682
ZNF559	-0.976461132162131
SAYSD1	-0.976346308416581
PLIN5	-0.97623148467103
SMYD2	-0.976116660925479
NUDT12	-0.976001837179929
CHRNB2	-0.975887013434378
NFE2L1	-0.975772189688828
C1orf106	-0.975657365943277
DACT3	-0.975542542197727
ETAA1	-0.975427718452176
HAUS6	-0.975312894706625
LRRC29	-0.975198070961075
ATP6AP1L	-0.975083247215524
HHATL	-0.974968423469974
HIVEP1	-0.974853599724423
RGS2	-0.974738775978872
CEP135	-0.974623952233322
BRWD3	-0.974509128487771
C1orf114	-0.974394304742221
NAA50	-0.97427948099667
FBXO27	-0.97416465725112
SCLY	-0.974049833505569
PTDSS2	-0.973935009760018
TUBAL3	-0.973820186014468
BABAM1	-0.973705362268917
C1orf141	-0.973590538523367
RNF31	-0.973475714777816
ADAM28	-0.973360891032266
GATS	-0.973246067286715
C4orf17	-0.973131243541164
SEMG1	-0.973016419795614
GNA11	-0.972901596050063
C21orf59	-0.972786772304513
GPS2	-0.972671948558962
PRKAR1A	-0.972557124813411
CLPP	-0.972442301067861
TMEM110	-0.97232747732231
MORC2	-0.97221265357676
DDX60	-0.972097829831209
MARK1	-0.971983006085658
CSNK2A2	-0.971868182340108
OR11H4	-0.971753358594557
VTN	-0.971638534849007
GRM7	-0.971523711103456
C3orf37	-0.971408887357906
CENPV	-0.971294063612355
KRT5	-0.971179239866804
SPSB1	-0.971064416121254
ZFP36L1	-0.970949592375703
CXCL13	-0.970834768630153
PTPN21	-0.970719944884602
SNTB2	-0.970605121139052
LMF1	-0.970490297393501
KCNJ9	-0.97037547364795
GPSM1	-0.9702606499024
NR2E1	-0.970145826156849
TTC32	-0.970031002411299
FSTL1	-0.969916178665748
TONSL	-0.969801354920197
PAX5	-0.969686531174647
MLLT1	-0.969571707429096
TOMM6	-0.969456883683546
SLC33A1	-0.969342059937995
TMEM238	-0.969227236192445
PELO	-0.969112412446894
PSMB2	-0.968997588701343
MANBA	-0.968882764955793
RNF128	-0.968767941210242
ANXA5	-0.968653117464692
CDH15	-0.968538293719141
TRIB3	-0.968423469973591
RPN1	-0.96830864622804
TMEM51	-0.968193822482489
ZNF610	-0.968078998736939
DYNLRB2	-0.967964174991388
BTN1A1	-0.967849351245838
LGMN	-0.967734527500287
CD2AP	-0.967619703754736
ALG10	-0.967504880009186
CAPN13	-0.967390056263635
UBR3	-0.967275232518085
HOXA13	-0.967160408772534
RBM17	-0.967045585026984
PPP1R37	-0.966930761281433
BCAS1	-0.966815937535882
LSM6	-0.966701113790332
CMPK1	-0.966586290044781
RNPEP	-0.966471466299231
WNT7A	-0.96635664255368
MRPL27	-0.96624181880813
ATP5B	-0.966126995062579
CMTM7	-0.966012171317028
SAT1	-0.965897347571478
NDNL2	-0.965782523825927
MAGEF1	-0.965667700080377
PNOC	-0.965552876334826
DNAJA1	-0.965438052589276
ERV3-1	-0.965323228843725
ORAOV1	-0.965208405098174
JAZF1	-0.965093581352624
CCND1	-0.964978757607073
AP2A2	-0.964863933861523
NTSR1	-0.964749110115972
8-Mar	-0.964634286370421
ENTPD4	-0.964519462624871
SLC30A5	-0.96440463887932
SH2D1B	-0.96428981513377
ZFP106	-0.964174991388219
EIF2C4	-0.964060167642669
PPP1CB	-0.963945343897118
CHD7	-0.963830520151567
SPN	-0.963715696406017
CYTIP	-0.963600872660466
ZDHHC5	-0.963486048914916
C4orf27	-0.963371225169365
VSTM1	-0.963256401423814
ISX	-0.963141577678264
TMEM39B	-0.963026753932713
JMJD4	-0.962911930187163
PPP1R8	-0.962797106441612
IFNA14	-0.962682282696062
SFXN4	-0.962567458950511
ZSWIM7	-0.96245263520496
WDR63	-0.96233781145941
STXBP3	-0.962222987713859
ELOVL4	-0.962108163968309
KLHL1	-0.961993340222758
MTPAP	-0.961878516477207
TBL2	-0.961763692731657
HIF1AN	-0.961648868986106
MRPS9	-0.961534045240556
VPS72	-0.961419221495005
ZNF48	-0.961304397749455
TLCD2	-0.961189574003904
SCIN	-0.961074750258353
SQLE	-0.960959926512803
THAP1	-0.960845102767252
C20orf173	-0.960730279021702
MSRB1	-0.960615455276151
DYNLL1	-0.960500631530601
TMED10	-0.96038580778505
KLK6	-0.960270984039499
TAF15	-0.960156160293949
SNX27	-0.960041336548398
CLCA4	-0.959926512802848
C8orf74	-0.959811689057297
SMPDL3A	-0.959696865311746
ZNF397	-0.959582041566196
MORN5	-0.959467217820645
CCNF	-0.959352394075095
CDKL2	-0.959237570329544
NFIL3	-0.959122746583994
OGFOD2	-0.959007922838443
BHLHE40	-0.958893099092892
C10orf118	-0.958778275347342
RP3-412A9.11	-0.958663451601791
TLE6	-0.958548627856241
PNMA2	-0.95843380411069
UBE2Z	-0.95831898036514
ANKS3	-0.958204156619589
GBA	-0.958089332874038
ZNF620	-0.957974509128488
PEX13	-0.957859685382937
THAP6	-0.957744861637387
FAM71C	-0.957630037891836
MAFB	-0.957515214146285
RIOK1	-0.957400390400735
LYRM1	-0.957285566655184
ZNF90	-0.957170742909634
FOXA1	-0.957055919164083
CCDC73	-0.956941095418533
HOXA5	-0.956826271672982
OR51G1	-0.956711447927431
ZNF709	-0.956596624181881
MBD6	-0.95648180043633
PRM1	-0.95636697669078
DDX42	-0.956252152945229
LRCH3	-0.956137329199679
LIMD2	-0.956022505454128
DUSP12	-0.955907681708577
OR5T1	-0.955792857963027
ZNF26	-0.955678034217476
ORC2	-0.955563210471926
MLL4	-0.955448386726375
OR2AP1	-0.955333562980824
CWC22	-0.955218739235274
NUP214	-0.955103915489723
SYT6	-0.954989091744173
MGMT	-0.954874267998622
MED6	-0.954759444253072
NME4	-0.954644620507521
ZG16B	-0.95452979676197
SOX1	-0.95441497301642
MAD2L1	-0.954300149270869
DVL3	-0.954185325525319
TXNDC9	-0.954070501779768
NTN1	-0.953955678034217
CCDC67	-0.953840854288667
AKT1	-0.953726030543116
MORF4L1	-0.953611206797566
C20orf72	-0.953496383052015
ZDHHC22	-0.953381559306465
METRN	-0.953266735560914
CASQ1	-0.953151911815363
MEAF6	-0.953037088069813
CD101	-0.952922264324262
COX16	-0.952807440578712
TBCB	-0.952692616833161
C10orf68	-0.95257779308761
ADRBK2	-0.95246296934206
ZNF679	-0.952348145596509
ITGB1	-0.952233321850959
GRIN3A	-0.952118498105408
TCEA1	-0.952003674359858
SEMA6A	-0.951888850614307
SBDS	-0.951774026868756
EFCAB4A	-0.951659203123206
CNN1	-0.951544379377655
NUDT19	-0.951429555632105
MCM6	-0.951314731886554
SVEP1	-0.951199908141004
ANKRD13C	-0.951085084395453
C5orf45	-0.950970260649902
HCFC2	-0.950855436904352
GSC2	-0.950740613158801
SCAPER	-0.950625789413251
CYP7A1	-0.9505109656677
OGDHL	-0.950396141922149
GPHA2	-0.950281318176599
DDAH1	-0.950166494431048
EDARADD	-0.950051670685498
SRPK1	-0.949936846939947
LRRCC1	-0.949822023194397
RNF11	-0.949707199448846
SLC2A1	-0.949592375703295
NDST2	-0.949477551957745
CCDC30	-0.949362728212194
ZNF565	-0.949247904466644
POU3F1	-0.949133080721093
CYB5R1	-0.949018256975543
GALNT6	-0.948903433229992
OSBPL7	-0.948788609484441
GRM6	-0.948673785738891
CLEC4F	-0.94855896199334
PRELID2	-0.94844413824779
C19orf43	-0.948329314502239
SLC26A2	-0.948214490756689
NUP35	-0.948099667011138
ZNF841	-0.947984843265587
KLB	-0.947870019520037
UPK3B	-0.947755195774486
PTMS	-0.947640372028936
NANP	-0.947525548283385
MMAB	-0.947410724537834
CRIPT	-0.947295900792284
TTC5	-0.947181077046733
TRAPPC6B	-0.947066253301183
NUP210L	-0.946951429555632
BDP1	-0.946836605810082
NDUFAF5	-0.946721782064531
ATAD2	-0.94660695831898
PREX2	-0.94649213457343
MRPS36	-0.946377310827879
ATG4C	-0.946262487082329
NUP155	-0.946147663336778
CIAO1	-0.946032839591227
MKI67IP	-0.945918015845677
MDN1	-0.945803192100126
GBP1	-0.945688368354576
HLTF	-0.945573544609025
LYVE1	-0.945458720863475
DNAAF1	-0.945343897117924
GSTZ1	-0.945229073372373
MTNR1B	-0.945114249626823
RPS9	-0.944999425881272
FPR1	-0.944884602135722
CHST1	-0.944769778390171
C1orf9	-0.94465495464462
IGSF6	-0.94454013089907
TAF2	-0.944425307153519
ZNF25	-0.944310483407969
TDRD7	-0.944195659662418
AURKAIP1	-0.944080835916868
ACSM4	-0.943966012171317
CCDC158	-0.943851188425766
ZNF660	-0.943736364680216
NBPF10	-0.943621540934665
ICAM5	-0.943506717189115
CFB	-0.943391893443564
OTUD7B	-0.943277069698014
LYG1	-0.943162245952463
MICU1	-0.943047422206912
CFP	-0.942932598461362
CLEC3B	-0.942817774715811
USP29	-0.942702950970261
PRRC2B	-0.94258812722471
MEPCE	-0.942473303479159
ABCA9	-0.942358479733609
PRUNE	-0.942243655988058
DDX24	-0.942128832242508
DECR1	-0.942014008496957
CNGA1	-0.941899184751407
GPR152	-0.941784361005856
CCNE2	-0.941669537260305
ACAD8	-0.941554713514755
NMBR	-0.941439889769204
PPM1G	-0.941325066023654
CDH10	-0.941210242278103
SMPD2	-0.941095418532553
METTL4	-0.940980594787002
TMEM95	-0.940865771041451
C9orf117	-0.940750947295901
GLP2R	-0.94063612355035
PACRG	-0.9405212998048
ADO	-0.940406476059249
LRRN4	-0.940291652313698
MPZL3	-0.940176828568148
TLR1	-0.940062004822597
SEC14L5	-0.939947181077047
ATM	-0.939832357331496
FRA10AC1	-0.939717533585946
SCN4A	-0.939602709840395
LOH12CR1	-0.939487886094844
TTLL3	-0.939373062349294
DCAF8	-0.939258238603743
CRY1	-0.939143414858193
C9orf85	-0.939028591112642
MACROD2	-0.938913767367092
C10orf95	-0.938798943621541
FXYD4	-0.93868411987599
ANKRD52	-0.93856929613044
MCM7	-0.938454472384889
GOLIM4	-0.938339648639339
INA	-0.938224824893788
C17orf66	-0.938110001148238
RP11-728F11.6	-0.937995177402687
COL5A2	-0.937880353657136
RPTN	-0.937765529911586
ZNF44	-0.937650706166035
TUSC1	-0.937535882420485
MFN2	-0.937421058674934
PPP1R10	-0.937306234929383
ANKMY2	-0.937191411183833
FAM116B	-0.937076587438282
COMMD8	-0.936961763692732
FKBP10	-0.936846939947181
TG	-0.93673211620163
DAPK2	-0.93661729245608
ENTPD2	-0.936502468710529
GUF1	-0.936387644964979
AIP	-0.936272821219428
CNKSR3	-0.936157997473878
CAMKMT	-0.936043173728327
MTX3	-0.935928349982776
EEPD1	-0.935813526237226
RBP2	-0.935698702491675
BMPR1A	-0.935583878746125
TYMS	-0.935469055000574
BLM	-0.935354231255024
YWHAQ	-0.935239407509473
AKAP4	-0.935124583763922
CUL4A	-0.935009760018372
ADRA2B	-0.934894936272821
TMEM14B	-0.934780112527271
SEC62	-0.93466528878172
SAMD5	-0.934550465036169
OR52R1	-0.934435641290619
SFTA2	-0.934320817545068
ANKK1	-0.934205993799518
PBX1	-0.934091170053967
PECR	-0.933976346308417
PGAM4	-0.933861522562866
SOAT2	-0.933746698817315
UBA7	-0.933631875071765
PRL	-0.933517051326214
PDE6A	-0.933402227580664
C1orf115	-0.933287403835113
COQ3	-0.933172580089562
ARPP19	-0.933057756344012
HSPA5	-0.932942932598461
ZIM3	-0.932828108852911
TMEM45B	-0.93271328510736
CSTF2	-0.93259846136181
CYTH3	-0.932483637616259
ARL13B	-0.932368813870708
CCDC7	-0.932253990125158
ZNRF4	-0.932139166379607
HEXDC	-0.932024342634057
MYH15	-0.931909518888506
RP11-884K10.5	-0.931794695142956
CYP2W1	-0.931679871397405
RFTN1	-0.931565047651854
RTF1	-0.931450223906304
MCM8	-0.931335400160753
CSRP3	-0.931220576415203
SFN	-0.931105752669652
UGT2B7	-0.930990928924102
PON3	-0.930876105178551
YEATS4	-0.930761281433
SLFN11	-0.93064645768745
RPL23A	-0.930531633941899
USP51	-0.930416810196349
FAM200B	-0.930301986450798
TLR6	-0.930187162705247
FLVCR1	-0.930072338959697
DSTN	-0.929957515214146
TMED2	-0.929842691468596
IL20	-0.929727867723045
TAF5	-0.929613043977495
TSPAN33	-0.929498220231944
GUCA1A	-0.929383396486393
CDC23	-0.929268572740843
CACHD1	-0.929153748995292
AKR7A3	-0.929038925249742
MCF2L2	-0.928924101504191
SLC2A7	-0.928809277758641
YY1	-0.92869445401309
KIFC3	-0.928579630267539
CHAMP1	-0.928464806521989
SLC29A4	-0.928349982776438
TMEM202	-0.928235159030888
ZNF512B	-0.928120335285337
FAM116A	-0.928005511539786
BFSP2	-0.927890687794236
TRIAP1	-0.927775864048685
ICAM2	-0.927661040303135
MIA2	-0.927546216557584
VPS37D	-0.927431392812034
PHF3	-0.927316569066483
COX7A2	-0.927201745320932
FBN3	-0.927086921575382
CEPT1	-0.926972097829831
KRTAP4-2	-0.926857274084281
RIMKLA	-0.92674245033873
PKD1L2	-0.926627626593179
KIAA1609	-0.926512802847629
LOXL3	-0.926397979102078
ZNF383	-0.926283155356528
TSC22D2	-0.926168331610977
LHFP	-0.926053507865427
IFT43	-0.925938684119876
MAST3	-0.925823860374325
EGR2	-0.925709036628775
PAK4	-0.925594212883224
VPS35	-0.925479389137674
MBOAT2	-0.925364565392123
FOXD4L5	-0.925249741646572
ASUN	-0.925134917901022
OSTN	-0.925020094155471
C9orf123	-0.924905270409921
PRKX	-0.92479044666437
WDPCP	-0.92467562291882
CCNG2	-0.924560799173269
SERAC1	-0.924445975427718
KRT222	-0.924331151682168
RP11-35N6.1	-0.924216327936617
TBCEL	-0.924101504191067
ZNF490	-0.923986680445516
EIF3A	-0.923871856699966
ALS2CR8	-0.923757032954415
GPR149	-0.923642209208864
RIMS2	-0.923527385463314
VN1R2	-0.923412561717763
TCP10L	-0.923297737972213
C12orf57	-0.923182914226662
PLEKHM2	-0.923068090481111
C1orf51	-0.922953266735561
ESPNL	-0.92283844299001
C1orf53	-0.92272361924446
NUDT21	-0.922608795498909
NANOS3	-0.922493971753359
DCUN1D1	-0.922379148007808
RNF126	-0.922264324262257
SEC16A	-0.922149500516707
CCNH	-0.922034676771156
USP53	-0.921919853025606
ASIP	-0.921805029280055
TBC1D29	-0.921690205534505
TM6SF2	-0.921575381788954
PSMD7	-0.921460558043403
ACSM2A	-0.921345734297853
MRPS30	-0.921230910552302
GXYLT2	-0.921116086806752
FAM160B2	-0.921001263061201
TMEM81	-0.920886439315651
HK1	-0.9207716155701
TMPRSS11F	-0.920656791824549
MYO9B	-0.920541968078999
HNRNPU	-0.920427144333448
C2orf55	-0.920312320587898
ODC1	-0.920197496842347
HPGDS	-0.920082673096796
TUBGCP5	-0.919967849351246
GTF3C6	-0.919853025605695
C11orf54	-0.919738201860145
RALBP1	-0.919623378114594
TMX4	-0.919508554369044
FANCM	-0.919393730623493
IQCJ-SCHIP1	-0.919278906877942
DHRS7	-0.919164083132392
ATP6V0C	-0.919049259386841
CFDP1	-0.918934435641291
AFF2	-0.91881961189574
SIX2	-0.91870478815019
PPM1H	-0.918589964404639
C6orf1	-0.918475140659088
ATXN1L	-0.918360316913538
CNOT8	-0.918245493167987
FAM100B	-0.918130669422437
DR1	-0.918015845676886
EPHA7	-0.917901021931335
CLCA2	-0.917786198185785
CDK14	-0.917671374440234
JMY	-0.917556550694684
SYNE4	-0.917441726949133
BEST3	-0.917326903203582
GALM	-0.917212079458032
GRPEL1	-0.917097255712481
ZW10	-0.916982431966931
MXD4	-0.91686760822138
C5orf24	-0.91675278447583
ATP5J2-PTCD1	-0.916637960730279
HERC1	-0.916523136984728
KRTAP11-1	-0.916408313239178
P2RY4	-0.916293489493627
HOXB5	-0.916178665748077
MYLPF	-0.916063842002526
IDH2	-0.915949018256976
RPP14	-0.915834194511425
CPT2	-0.915719370765874
E4F1	-0.915604547020324
S100A8	-0.915489723274773
CPN1	-0.915374899529223
PANX2	-0.915260075783672
TMEM178	-0.915145252038121
BHLHA9	-0.915030428292571
CBLN2	-0.91491560454702
GOLGB1	-0.91480078080147
IQCC	-0.914685957055919
CISH	-0.914571133310369
RALA	-0.914456309564818
ZNF205	-0.914341485819267
C11orf80	-0.914226662073717
GUCY2C	-0.914111838328166
EMILIN2	-0.913997014582616
MCM2	-0.913882190837065
CCNDBP1	-0.913767367091515
TM9SF3	-0.913652543345964
FTSJD1	-0.913537719600413
MARCO	-0.913422895854863
TMEM184C	-0.913308072109312
HEY2	-0.913193248363762
UMPS	-0.913078424618211
ASIC4	-0.91296360087266
BTAF1	-0.91284877712711
DVL2	-0.912733953381559
DLEC1	-0.912619129636009
HSPB7	-0.912504305890458
MID1	-0.912389482144908
ZDHHC20	-0.912274658399357
PRAC	-0.912159834653806
AC003682.1	-0.912045010908256
RPLP0	-0.911930187162705
C12orf50	-0.911815363417155
NCR3LG1	-0.911700539671604
DEFB126	-0.911585715926054
DNAJB9	-0.911470892180503
DCAF12	-0.911356068434952
CRYGA	-0.911241244689402
GSTA1	-0.911126420943851
GAL	-0.911011597198301
CRNKL1	-0.91089677345275
GPR50	-0.910781949707199
PSMB4	-0.910667125961649
SYT17	-0.910552302216098
EIF2S2	-0.910437478470548
S100A7A	-0.910322654724997
C22orf29	-0.910207830979447
GAN	-0.910093007233896
CARD11	-0.909978183488345
ASIC5	-0.909863359742795
SEMA4A	-0.909748535997244
TECPR1	-0.909633712251694
PEX2	-0.909518888506143
LRRTM1	-0.909404064760593
SF3A2	-0.909289241015042
SLC16A3	-0.909174417269491
KIAA1257	-0.909059593523941
MSS51	-0.90894476977839
UQCRB	-0.90882994603284
LARS	-0.908715122287289
TMEM145	-0.908600298541738
ANKRD22	-0.908485474796188
KIAA0586	-0.908370651050637
C6orf203	-0.908255827305087
POLR3H	-0.908141003559536
LLPH	-0.908026179813985
IL27	-0.907911356068435
CCDC91	-0.907796532322884
CCT2	-0.907681708577334
WDFY4	-0.907566884831783
ZFP91	-0.907452061086233
NR2C2AP	-0.907337237340682
FDPS	-0.907222413595131
CNDP1	-0.907107589849581
EPHA6	-0.90699276610403
RNF144B	-0.90687794235848
H2AFX	-0.906763118612929
MYL5	-0.906648294867379
NARS2	-0.906533471121828
STK32B	-0.906418647376277
FAM127C	-0.906303823630727
TMEM9	-0.906188999885176
SMARCA5	-0.906074176139626
CDC42BPB	-0.905959352394075
RDH11	-0.905844528648524
DHX9	-0.905729704902974
C1orf182	-0.905614881157423
UNC50	-0.905500057411873
DIABLO	-0.905385233666322
FCRL5	-0.905270409920772
RPA1	-0.905155586175221
SLC35F1	-0.90504076242967
ALKBH3	-0.90492593868412
SAMD14	-0.904811114938569
PATE2	-0.904696291193019
NCAM2	-0.904581467447468
CLDN14	-0.904466643701918
MSL1	-0.904351819956367
RAB33B	-0.904236996210816
SLC25A37	-0.904122172465266
GMPPA	-0.904007348719715
RHPN2	-0.903892524974165
ZIK1	-0.903777701228614
MAGEA11	-0.903662877483064
SBNO2	-0.903548053737513
ZNF311	-0.903433229991962
NOV	-0.903318406246412
AFF4	-0.903203582500861
KIF4B	-0.903088758755311
CPB1	-0.90297393500976
PIGN	-0.902859111264209
MYL7	-0.902744287518659
R3HDM2	-0.902629463773108
MLL5	-0.902514640027558
CATSPERG	-0.902399816282007
DEFB4B	-0.902284992536457
CERS6	-0.902170168790906
MRPL55	-0.902055345045355
VWA1	-0.901940521299805
FAM150A	-0.901825697554254
SLC25A16	-0.901710873808704
PRSS45	-0.901596050063153
KDM5B	-0.901481226317603
HARS2	-0.901366402572052
HTR1F	-0.901251578826501
KIF1C	-0.901136755080951
ACADSB	-0.9010219313354
ARFGEF1	-0.90090710758985
GFRA4	-0.900792283844299
MSH3	-0.900677460098748
C19orf42	-0.900562636353198
PDIA2	-0.900447812607647
CUBN	-0.900332988862097
OSR1	-0.900218165116546
APOBEC3F	-0.900103341370996
ZSWIM2	-0.899988517625445
TBC1D2	-0.899873693879894
CCDC84	-0.899758870134344
DAO	-0.899644046388793
VIPR2	-0.899529222643243
TRPV2	-0.899414398897692
FAM174A	-0.899299575152141
LRRIQ3	-0.899184751406591
FGFBP2	-0.89906992766104
ZNF781	-0.89895510391549
DERA	-0.898840280169939
PNP	-0.898725456424389
LIN7B	-0.898610632678838
C18orf63	-0.898495808933287
MAGEC3	-0.898380985187737
WDFY3	-0.898266161442186
RNPC3	-0.898151337696636
IQCK	-0.898036513951085
FMO1	-0.897921690205534
SGPP1	-0.897806866459984
MAML3	-0.897692042714433
IGSF8	-0.897577218968883
ULBP1	-0.897462395223332
PPM1L	-0.897347571477782
SLC41A2	-0.897232747732231
ZNF101	-0.89711792398668
RAB32	-0.89700310024113
ARHGEF35	-0.896888276495579
TAS2R30	-0.896773452750029
RAB19	-0.896658629004478
MYH2	-0.896543805258928
DDB1	-0.896428981513377
ARHGAP31	-0.896314157767826
PPP3R1	-0.896199334022276
STK10	-0.896084510276725
PRRC1	-0.895969686531175
ACTR1A	-0.895854862785624
RC3H1	-0.895740039040073
LHX1	-0.895625215294523
H2AFZ	-0.895510391548972
AMIGO3	-0.895395567803422
MIS18BP1	-0.895280744057871
TMSB15B	-0.895165920312321
CHRM2	-0.89505109656677
ATRNL1	-0.894936272821219
C7orf34	-0.894821449075669
DBX2	-0.894706625330118
TRIM10	-0.894591801584568
C9orf11	-0.894476977839017
PDE12	-0.894362154093467
RNF13	-0.894247330347916
PIP	-0.894132506602365
MESP2	-0.894017682856815
TMEM48	-0.893902859111264
SIAH2	-0.893788035365714
RNASEK	-0.893673211620163
FAM208A	-0.893558387874613
ABHD15	-0.893443564129062
LAPTM4A	-0.893328740383511
OPRL1	-0.893213916637961
SH3BGRL3	-0.89309909289241
TMEM66	-0.89298426914686
MAN1B1	-0.892869445401309
C6orf52	-0.892754621655758
ESYT2	-0.892639797910208
